,ID,DATE,TARGET_YEAR,>4,3.5-4,3-3.5,2.5-3,2-2.5,1.5-2,1-1.5,0.5-1,0-0.5,<0
1137,532,2014-07-01,2015,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0
1138,532,2015-04-01,2015,0.0,0.0,0.0,0.0,40.0,55.0,5.0,0.0,0.0,0.0
1139,532,2015-10-01,2015,0.0,0.0,0.0,0.0,40.0,55.0,5.0,0.0,0.0,0.0
1138,532,2015-04-01,2016,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1139,532,2015-10-01,2016,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1140,532,2016-01-01,2016,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1141,532,2016-04-01,2016,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1142,532,2016-10-01,2016,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1140,532,2016-01-01,2017,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1141,532,2016-04-01,2017,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1142,532,2016-10-01,2017,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1143,532,2017-01-01,2017,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0
1144,532,2017-04-01,2017,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1145,532,2017-07-01,2017,0.0,0.0,0.0,0.0,45.0,55.0,0.0,0.0,0.0,0.0
1146,532,2017-10-01,2017,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0
1143,532,2017-01-01,2018,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0
1144,532,2017-04-01,2018,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0
1145,532,2017-07-01,2018,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0
1146,532,2017-10-01,2018,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
1147,532,2018-10-01,2018,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0
1147,532,2018-10-01,2019,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0
1148,533,2007-01-01,2007,0.0,0.0,0.0,0.0,20.0,35.0,35.0,10.0,0.0,0.0
1149,533,2007-07-01,2007,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0
1148,533,2007-01-01,2008,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0
1149,533,2007-07-01,2008,0.0,0.0,0.0,5.0,40.0,50.0,5.0,0.0,0.0,0.0
1150,533,2008-07-01,2008,5.0,15.0,35.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0
1150,533,2008-07-01,2009,0.0,0.0,5.0,20.0,35.0,25.0,15.0,0.0,0.0,0.0
1151,533,2011-04-01,2011,0.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,0.0,0.0
1151,533,2011-04-01,2012,0.0,0.0,0.0,0.0,5.0,10.0,60.0,20.0,5.0,0.0
1152,533,2012-07-01,2012,0.0,0.0,0.0,5.0,20.0,30.0,30.0,10.0,5.0,0.0
1152,533,2012-07-01,2013,0.0,0.0,0.0,5.0,5.0,40.0,40.0,5.0,5.0,0.0
1153,533,2014-04-01,2014,0.0,0.0,0.0,0.0,15.0,50.0,30.0,5.0,0.0,0.0
1154,533,2014-10-01,2014,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,0.0,0.0
1153,533,2014-04-01,2015,0.0,0.0,0.0,5.0,20.0,50.0,20.0,5.0,0.0,0.0
1154,533,2014-10-01,2015,0.0,0.0,0.0,0.0,15.0,35.0,35.0,10.0,5.0,0.0
1155,533,2015-04-01,2015,0.0,0.0,5.0,15.0,15.0,30.0,20.0,15.0,0.0,0.0
1156,533,2015-07-01,2015,0.0,0.0,5.0,15.0,15.0,30.0,20.0,15.0,0.0,0.0
1155,533,2015-04-01,2016,0.0,0.0,10.0,15.0,20.0,20.0,20.0,10.0,5.0,0.0
1156,533,2015-07-01,2016,0.0,0.0,10.0,15.0,20.0,20.0,20.0,10.0,5.0,0.0
1157,533,2016-01-01,2016,0.0,0.0,0.0,0.0,15.0,30.0,30.0,15.0,10.0,0.0
1158,533,2016-04-01,2016,0.0,0.0,0.0,0.0,15.0,30.0,30.0,15.0,10.0,0.0
1157,533,2016-01-01,2017,0.0,0.0,0.0,5.0,15.0,30.0,25.0,15.0,10.0,0.0
1158,533,2016-04-01,2017,0.0,0.0,0.0,5.0,15.0,30.0,25.0,15.0,10.0,0.0
1159,533,2018-01-01,2018,0.0,0.0,5.0,10.0,35.0,35.0,10.0,5.0,0.0,0.0
1159,533,2018-01-01,2019,0.0,0.0,5.0,10.0,40.0,30.0,10.0,5.0,0.0,0.0
1160,535,2007-01-01,2007,0.0,0.0,10.0,65.0,25.0,0.0,0.0,0.0,0.0,0.0
1161,535,2007-04-01,2007,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0,0.0
1162,535,2007-07-01,2007,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0
1163,535,2007-10-01,2007,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0
1160,535,2007-01-01,2008,0.0,0.0,15.0,55.0,30.0,0.0,0.0,0.0,0.0,0.0
1161,535,2007-04-01,2008,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0
1162,535,2007-07-01,2008,0.0,0.0,10.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0
1163,535,2007-10-01,2008,0.0,0.0,0.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0
1164,535,2008-01-01,2008,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0
1165,535,2008-04-01,2008,0.0,0.0,0.0,35.0,50.0,15.0,0.0,0.0,0.0,0.0
1166,535,2008-07-01,2008,0.0,0.0,0.0,30.0,65.0,5.0,0.0,0.0,0.0,0.0
1167,535,2008-10-01,2008,0.0,0.0,0.0,4.0,90.0,6.0,0.0,0.0,0.0,0.0
1164,535,2008-01-01,2009,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0
1165,535,2008-04-01,2009,0.0,0.0,30.0,45.0,25.0,0.0,0.0,0.0,0.0,0.0
1166,535,2008-07-01,2009,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0
1167,535,2008-10-01,2009,0.0,0.0,0.0,0.0,45.0,50.0,5.0,0.0,0.0,0.0
1168,535,2009-01-01,2009,0.0,0.0,0.0,0.0,0.0,10.0,37.0,40.0,10.0,3.0
1169,535,2009-04-01,2009,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0
1170,535,2009-07-01,2009,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0
1168,535,2009-01-01,2010,0.0,0.0,0.0,20.0,50.0,25.0,5.0,0.0,0.0,0.0
1169,535,2009-04-01,2010,0.0,0.0,0.0,20.0,50.0,25.0,5.0,0.0,0.0,0.0
1170,535,2009-07-01,2010,0.0,0.0,0.0,20.0,60.0,15.0,5.0,0.0,0.0,0.0
1171,535,2010-01-01,2010,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0
1172,535,2010-04-01,2010,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
1173,535,2010-07-01,2010,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,0.0
1174,535,2010-10-01,2010,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0
1171,535,2010-01-01,2011,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0
1172,535,2010-04-01,2011,0.0,0.0,10.0,55.0,30.0,5.0,0.0,0.0,0.0,0.0
1173,535,2010-07-01,2011,0.0,0.0,10.0,35.0,30.0,20.0,5.0,0.0,0.0,0.0
1174,535,2010-10-01,2011,0.0,0.0,0.0,15.0,35.0,25.0,20.0,5.0,0.0,0.0
1175,535,2011-01-01,2011,0.0,0.0,0.0,0.0,45.0,45.0,10.0,0.0,0.0,0.0
1176,535,2011-04-01,2011,0.0,0.0,0.0,0.0,50.0,45.0,5.0,0.0,0.0,0.0
1177,535,2011-10-01,2011,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0
1175,535,2011-01-01,2012,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0
1176,535,2011-04-01,2012,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0
1177,535,2011-10-01,2012,0.0,0.0,5.0,50.0,35.0,10.0,0.0,0.0,0.0,0.0
1178,535,2012-01-01,2012,0.0,0.0,13.0,55.0,30.0,2.0,0.0,0.0,0.0,0.0
1179,535,2012-10-01,2012,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0
1178,535,2012-01-01,2013,0.0,30.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0
1179,535,2012-10-01,2013,0.0,0.0,0.0,55.0,35.0,10.0,0.0,0.0,0.0,0.0
1180,535,2013-01-01,2013,0.0,0.0,0.0,5.0,40.0,50.0,5.0,0.0,0.0,0.0
1181,535,2013-04-01,2013,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0
1182,535,2013-10-01,2013,0.0,0.0,0.0,0.0,3.0,95.0,2.0,0.0,0.0,0.0
1180,535,2013-01-01,2014,0.0,0.0,5.0,40.0,40.0,12.0,3.0,0.0,0.0,0.0
1181,535,2013-04-01,2014,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0
1182,535,2013-10-01,2014,0.0,0.0,5.0,40.0,35.0,15.0,5.0,0.0,0.0,0.0
1183,535,2014-01-01,2014,0.0,0.0,0.0,0.0,55.0,35.0,10.0,0.0,0.0,0.0
1184,535,2014-04-01,2014,0.0,0.0,0.0,0.0,55.0,40.0,5.0,0.0,0.0,0.0
1185,535,2014-07-01,2014,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0
1186,535,2014-10-01,2014,0.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0
1183,535,2014-01-01,2015,0.0,0.0,0.0,40.0,30.0,20.0,10.0,0.0,0.0,0.0
1184,535,2014-04-01,2015,0.0,0.0,0.0,45.0,35.0,15.0,5.0,0.0,0.0,0.0
1185,535,2014-07-01,2015,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0
1186,535,2014-10-01,2015,0.0,0.0,0.0,40.0,30.0,30.0,0.0,0.0,0.0,0.0
1187,535,2015-04-01,2015,0.0,0.0,0.0,10.0,50.0,30.0,10.0,0.0,0.0,0.0
1188,535,2015-07-01,2015,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0
1189,535,2015-10-01,2015,0.0,0.0,0.0,0.0,52.0,48.0,0.0,0.0,0.0,0.0
1187,535,2015-04-01,2016,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,0.0
1188,535,2015-07-01,2016,0.0,0.0,35.0,35.0,20.0,10.0,0.0,0.0,0.0,0.0
1189,535,2015-10-01,2016,0.0,0.0,5.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0
1190,535,2016-01-01,2016,0.0,0.0,0.0,50.0,45.0,5.0,0.0,0.0,0.0,0.0
1191,535,2016-04-01,2016,0.0,0.0,0.0,40.0,45.0,15.0,0.0,0.0,0.0,0.0
1192,535,2016-07-01,2016,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
1193,535,2016-10-01,2016,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0
1190,535,2016-01-01,2017,0.0,0.0,35.0,30.0,30.0,5.0,0.0,0.0,0.0,0.0
1191,535,2016-04-01,2017,0.0,0.0,25.0,50.0,20.0,5.0,0.0,0.0,0.0,0.0
1192,535,2016-07-01,2017,0.0,0.0,45.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0
1193,535,2016-10-01,2017,0.0,0.0,5.0,70.0,20.0,5.0,0.0,0.0,0.0,0.0
1194,535,2017-01-01,2017,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0
1195,535,2017-04-01,2017,0.0,0.0,0.0,52.0,45.0,3.0,0.0,0.0,0.0,0.0
1196,535,2017-07-01,2017,0.0,0.0,0.0,0.0,55.0,45.0,0.0,0.0,0.0,0.0
1197,535,2017-10-01,2017,0.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0,0.0
1194,535,2017-01-01,2018,0.0,0.0,30.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0
1195,535,2017-04-01,2018,0.0,0.0,43.0,35.0,20.0,2.0,0.0,0.0,0.0,0.0
1196,535,2017-07-01,2018,0.0,0.0,48.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0
1197,535,2017-10-01,2018,0.0,0.0,0.0,55.0,30.0,15.0,0.0,0.0,0.0,0.0
1198,535,2018-01-01,2018,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0
1199,535,2018-04-01,2018,0.0,0.0,5.0,60.0,25.0,10.0,0.0,0.0,0.0,0.0
1200,535,2018-07-01,2018,0.0,0.0,0.0,53.0,42.0,5.0,0.0,0.0,0.0,0.0
1201,535,2018-10-01,2018,0.0,0.0,0.0,15.0,80.0,5.0,0.0,0.0,0.0,0.0
1198,535,2018-01-01,2019,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0
1199,535,2018-04-01,2019,0.0,0.0,35.0,30.0,20.0,15.0,0.0,0.0,0.0,0.0
1200,535,2018-07-01,2019,0.0,0.0,15.0,50.0,30.0,5.0,0.0,0.0,0.0,0.0
1201,535,2018-10-01,2019,0.0,0.0,5.0,55.0,35.0,5.0,0.0,0.0,0.0,0.0
1202,535,2019-01-01,2019,0.0,0.0,5.0,55.0,30.0,10.0,0.0,0.0,0.0,0.0
1203,535,2019-04-01,2019,0.0,0.0,0.0,25.0,65.0,10.0,0.0,0.0,0.0,0.0
1204,535,2019-07-01,2019,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0
1205,535,2019-10-01,2019,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0
1202,535,2019-01-01,2020,0.0,0.0,35.0,35.0,25.0,5.0,0.0,0.0,0.0,0.0
1203,535,2019-04-01,2020,0.0,0.0,42.0,38.0,15.0,5.0,0.0,0.0,0.0,0.0
1204,535,2019-07-01,2020,0.0,0.0,0.0,60.0,30.0,10.0,0.0,0.0,0.0,0.0
1205,535,2019-10-01,2020,0.0,0.0,10.0,55.0,30.0,5.0,0.0,0.0,0.0,0.0
1206,535,2020-01-01,2020,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0
1207,535,2020-04-01,2020,0.0,0.0,0.0,2.0,55.0,40.0,3.0,0.0,0.0,0.0
1208,535,2020-07-01,2020,0.0,0.0,0.0,0.0,2.0,40.0,48.0,10.0,0.0,0.0
1209,535,2020-10-01,2020,0.0,0.0,0.0,0.0,20.0,75.0,5.0,0.0,0.0,0.0
1206,535,2020-01-01,2021,0.0,0.0,5.0,65.0,25.0,5.0,0.0,0.0,0.0,0.0
1207,535,2020-04-01,2021,0.0,0.0,25.0,40.0,25.0,9.0,1.0,0.0,0.0,0.0
1208,535,2020-07-01,2021,0.0,0.0,5.0,50.0,30.0,15.0,0.0,0.0,0.0,0.0
1209,535,2020-10-01,2021,0.0,0.0,5.0,45.0,30.0,15.0,5.0,0.0,0.0,0.0
1210,535,2021-01-01,2021,0.0,0.0,0.0,55.0,35.0,10.0,0.0,0.0,0.0,0.0
1211,535,2021-04-01,2021,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0
1212,535,2021-07-01,2021,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,535,2021-10-01,2021,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,535,2021-01-01,2022,0.0,0.0,0.0,60.0,35.0,5.0,0.0,0.0,0.0,0.0
1211,535,2021-04-01,2022,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0
1212,535,2021-07-01,2022,0.0,0.0,25.0,60.0,15.0,0.0,0.0,0.0,0.0,0.0
1213,535,2021-10-01,2022,10.0,15.0,55.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,535,2022-01-01,2022,80.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,535,2022-04-01,2022,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,535,2022-07-01,2022,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,535,2022-10-01,2022,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,535,2022-01-01,2023,15.0,25.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,535,2022-04-01,2023,10.0,20.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,535,2022-07-01,2023,20.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,535,2022-10-01,2023,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,535,2023-01-01,2023,80.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,535,2023-04-01,2023,95.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,535,2023-07-01,2023,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,535,2023-01-01,2024,5.0,10.0,25.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0
1219,535,2023-04-01,2024,10.0,10.0,20.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0
1220,535,2023-07-01,2024,0.0,5.0,30.0,50.0,15.0,0.0,0.0,0.0,0.0,0.0
1221,535,2024-01-01,2024,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,535,2024-04-01,2024,0.0,35.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,535,2024-07-01,2024,0.0,0.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,535,2024-10-01,2024,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,535,2024-01-01,2025,0.0,0.0,15.0,50.0,35.0,0.0,0.0,0.0,0.0,0.0
1222,535,2024-04-01,2025,0.0,5.0,25.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0
1223,535,2024-07-01,2025,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0
1224,535,2024-10-01,2025,0.0,0.0,10.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0
1225,536,2007-01-01,2007,0.0,0.0,20.0,60.0,15.0,5.0,0.0,0.0,0.0,0.0
1225,536,2007-01-01,2008,0.0,0.0,20.0,45.0,30.0,5.0,0.0,0.0,0.0,0.0
1226,538,2008-10-01,2008,0.0,0.0,1.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0
1226,538,2008-10-01,2009,0.0,0.0,0.0,40.0,50.0,9.0,1.0,0.0,0.0,0.0
1227,538,2009-01-01,2009,0.0,0.0,0.0,0.0,0.0,1.0,9.0,20.0,40.0,30.0
1227,538,2009-01-01,2010,0.0,0.0,0.0,0.0,0.0,1.0,9.0,30.0,40.0,20.0
1228,538,2010-01-01,2010,0.0,0.0,0.0,0.0,2.0,35.0,45.0,15.0,3.0,0.0
1228,538,2010-01-01,2011,0.0,0.0,0.0,5.0,25.0,45.0,20.0,5.0,0.0,0.0
1229,538,2011-01-01,2011,0.0,0.0,0.0,10.0,30.0,45.0,15.0,0.0,0.0,0.0
1229,538,2011-01-01,2012,0.0,0.0,5.0,20.0,40.0,30.0,5.0,0.0,0.0,0.0
1230,539,2007-10-01,2007,1.0,1.0,2.0,50.0,30.0,10.0,2.0,2.0,1.0,1.0
1230,539,2007-10-01,2008,5.0,5.0,10.0,30.0,20.0,10.0,10.0,5.0,3.0,2.0
1231,540,2008-10-01,2008,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0
1231,540,2008-10-01,2009,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0
1232,540,2009-01-01,2009,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0
1233,540,2009-04-01,2009,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0
1234,540,2009-07-01,2009,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0
1235,540,2009-10-01,2009,0.0,0.0,0.0,15.0,55.0,30.0,0.0,0.0,0.0,0.0
1232,540,2009-01-01,2010,0.0,0.0,0.0,25.0,55.0,20.0,0.0,0.0,0.0,0.0
1233,540,2009-04-01,2010,0.0,0.0,0.0,25.0,55.0,20.0,0.0,0.0,0.0,0.0
1234,540,2009-07-01,2010,0.0,0.0,0.0,25.0,55.0,20.0,0.0,0.0,0.0,0.0
1235,540,2009-10-01,2010,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0
1236,540,2010-01-01,2010,0.0,0.0,10.0,55.0,30.0,5.0,0.0,0.0,0.0,0.0
1237,540,2010-04-01,2010,0.0,0.0,5.0,35.0,55.0,5.0,0.0,0.0,0.0,0.0
1238,540,2010-07-01,2010,0.0,0.0,0.0,0.0,5.0,35.0,55.0,5.0,0.0,0.0
1239,540,2010-10-01,2010,0.0,0.0,0.0,0.0,5.0,10.0,40.0,40.0,5.0,0.0
1236,540,2010-01-01,2011,0.0,0.0,15.0,55.0,30.0,0.0,0.0,0.0,0.0,0.0
1237,540,2010-04-01,2011,0.0,5.0,40.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0
1238,540,2010-07-01,2011,0.0,0.0,0.0,10.0,55.0,35.0,0.0,0.0,0.0,0.0
1239,540,2010-10-01,2011,0.0,0.0,0.0,0.0,5.0,15.0,45.0,30.0,5.0,0.0
1240,540,2011-01-01,2011,0.0,0.0,0.0,15.0,45.0,35.0,5.0,0.0,0.0,0.0
1241,540,2011-04-01,2011,0.0,0.0,0.0,15.0,35.0,45.0,5.0,0.0,0.0,0.0
1242,540,2011-10-01,2011,0.0,10.0,35.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0
1240,540,2011-01-01,2012,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0
1241,540,2011-04-01,2012,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0
1242,540,2011-10-01,2012,0.0,10.0,35.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0
1243,540,2012-01-01,2012,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1244,540,2012-04-01,2012,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1245,540,2012-07-01,2012,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1246,540,2012-10-01,2012,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1243,540,2012-01-01,2013,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1244,540,2012-04-01,2013,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1245,540,2012-07-01,2013,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1246,540,2012-10-01,2013,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1247,540,2013-01-01,2013,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1248,540,2013-04-01,2013,0.0,0.0,0.0,0.0,5.0,55.0,35.0,5.0,0.0,0.0
1249,540,2013-07-01,2013,0.0,0.0,0.0,0.0,5.0,65.0,25.0,5.0,0.0,0.0
1250,540,2013-10-01,2013,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0
1247,540,2013-01-01,2014,0.0,5.0,30.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0
1248,540,2013-04-01,2014,0.0,0.0,0.0,5.0,55.0,35.0,5.0,0.0,0.0,0.0
1249,540,2013-07-01,2014,0.0,0.0,0.0,5.0,30.0,40.0,25.0,0.0,0.0,0.0
1250,540,2013-10-01,2014,0.0,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0
1251,541,2007-01-01,2007,0.0,0.0,0.0,15.0,45.0,35.0,5.0,0.0,0.0,0.0
1252,541,2007-04-01,2007,0.0,0.0,0.0,35.0,40.0,25.0,0.0,0.0,0.0,0.0
1253,541,2007-07-01,2007,0.0,0.0,0.0,10.0,45.0,35.0,10.0,0.0,0.0,0.0
1251,541,2007-01-01,2008,0.0,0.0,0.0,20.0,40.0,35.0,5.0,0.0,0.0,0.0
1252,541,2007-04-01,2008,0.0,0.0,5.0,25.0,35.0,30.0,5.0,0.0,0.0,0.0
1253,541,2007-07-01,2008,0.0,0.0,0.0,15.0,40.0,30.0,15.0,0.0,0.0,0.0
1254,541,2008-01-01,2008,0.0,0.0,0.0,25.0,35.0,35.0,5.0,0.0,0.0,0.0
1255,541,2008-04-01,2008,0.0,0.0,0.0,15.0,45.0,35.0,5.0,0.0,0.0,0.0
1256,541,2008-07-01,2008,0.0,0.0,0.0,20.0,70.0,10.0,0.0,0.0,0.0,0.0
1254,541,2008-01-01,2009,0.0,0.0,10.0,25.0,30.0,25.0,10.0,0.0,0.0,0.0
1255,541,2008-04-01,2009,0.0,0.0,5.0,15.0,40.0,30.0,10.0,0.0,0.0,0.0
1256,541,2008-07-01,2009,0.0,0.0,5.0,25.0,50.0,20.0,0.0,0.0,0.0,0.0
1257,541,2009-01-01,2009,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,50.0,20.0
1258,541,2009-10-01,2009,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,0.0,0.0
1257,541,2009-01-01,2010,0.0,0.0,0.0,5.0,20.0,25.0,25.0,20.0,5.0,0.0
1258,541,2009-10-01,2010,0.0,0.0,0.0,0.0,10.0,20.0,35.0,25.0,10.0,0.0
1259,541,2010-01-01,2010,0.0,0.0,0.0,0.0,20.0,40.0,30.0,10.0,0.0,0.0
1260,541,2010-04-01,2010,0.0,0.0,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0
1261,541,2010-10-01,2010,0.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,5.0,0.0
1259,541,2010-01-01,2011,0.0,0.0,0.0,10.0,20.0,35.0,25.0,10.0,0.0,0.0
1260,541,2010-04-01,2011,0.0,0.0,0.0,0.0,0.0,20.0,35.0,30.0,10.0,5.0
1261,541,2010-10-01,2011,0.0,0.0,0.0,0.0,0.0,10.0,60.0,25.0,5.0,0.0
1262,542,2007-01-01,2007,0.0,10.0,45.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0
1263,542,2007-04-01,2007,0.0,5.0,25.0,45.0,20.0,5.0,0.0,0.0,0.0,0.0
1264,542,2007-07-01,2007,0.0,0.0,7.0,40.0,45.0,8.0,0.0,0.0,0.0,0.0
1265,542,2007-10-01,2007,0.0,0.0,0.0,25.0,65.0,10.0,0.0,0.0,0.0,0.0
